,state,city,city_state,n_killed,n_injured,population,killed_normalized,injured_normalized,kill_million,injured_million,total
3227,California,University of California-Davis,"University of California-Davis, California",0,0,7311,0,0,0,0,0
3231,California,Val Verde,"Val Verde, California",0,0,2734,0,0,0,0,0
3232,California,Valinda,"Valinda, California",0,0,23705,0,0,0,0,0
3233,California,Valle Vista,"Valle Vista, California",0,0,17663,0,0,0,0,0
3234,California,Vallecito,"Vallecito, California",0,0,234,0,0,0,0,0
3236,California,Valley Acres,"Valley Acres, California",0,0,656,0,0,0,0,0
3239,California,Valley Home,"Valley Home, California",0,0,185,0,0,0,0,0
3241,California,Vandenberg AFB,"Vandenberg AFB, California",0,0,3387,0,0,0,0,0
3242,California,Vandenberg Village,"Vandenberg Village, California",0,0,8114,0,0,0,0,0
3243,California,Verdi,"Verdi, California",0,0,188,0,0,0,0,0
3244,California,Vernon,"Vernon, California",0,0,110,0,0,0,0,0
3245,California,Victor,"Victor, California",0,0,215,0,0,0,0,0
3247,California,View Park-Windsor Hills,"View Park-Windsor Hills, California",0,0,11756,0,0,0,0,0
3248,California,Villa Park,"Villa Park, California",0,0,5790,0,0,0,0,0
3249,California,Vina,"Vina, California",0,0,230,0,0,0,0,0
3250,California,Vincent,"Vincent, California",0,0,16225,0,0,0,0,0
3251,California,Vine Hill,"Vine Hill, California",0,0,3886,0,0,0,0,0
3252,California,Vineyard,"Vineyard, California",0,0,28386,0,0,0,0,0
3255,California,Vista Santa Rosa,"Vista Santa Rosa, California",0,0,2739,0,0,0,0,0
3256,California,Volcano,"Volcano, California",0,0,40,0,0,0,0,0
3257,California,Volta,"Volta, California",0,0,128,0,0,0,0,0
3258,California,Walker,"Walker, California",0,0,858,0,0,0,0,0
3259,California,Wallace,"Wallace, California",0,0,944,0,0,0,0,0
3264,California,Warm Springs,"Warm Springs, California",0,0,1874,0,0,0,0,0
3266,California,Washington,"Washington, California",0,0,56,0,0,0,0,0
3268,California,Waterloo,"Waterloo, California",0,0,670,0,0,0,0,0
3270,California,Waukena,"Waukena, California",0,0,149,0,0,0,0,0
3271,California,Wawona,"Wawona, California",0,0,189,0,0,0,0,0
3274,California,Weedpatch,"Weedpatch, California",0,0,2291,0,0,0,0,0
3276,California,Weott,"Weott, California",0,0,304,0,0,0,0,0
3277,California,West Athens,"West Athens, California",0,0,9706,0,0,0,0,0
3278,California,West Bishop,"West Bishop, California",0,0,2734,0,0,0,0,0
3279,California,West Carson,"West Carson, California",0,0,22079,0,0,0,0,0
3281,California,West Goshen,"West Goshen, California",0,0,427,0,0,0,0,0
3283,California,West Menlo Park,"West Menlo Park, California",0,0,4160,0,0,0,0,0
3284,California,West Modesto,"West Modesto, California",0,0,5762,0,0,0,0,0
3285,California,West Park,"West Park, California",0,0,1071,0,0,0,0,0
3287,California,West Puente Valley,"West Puente Valley, California",0,0,23382,0,0,0,0,0
3288,California,West Rancho Dominguez,"West Rancho Dominguez, California",0,0,22901,0,0,0,0,0
3290,California,West Whittier-Los Nietos,"West Whittier-Los Nietos, California",0,0,26654,0,0,0,0,0
3291,California,Westhaven-Moonstone,"Westhaven-Moonstone, California",0,0,1110,0,0,0,0,0
3295,California,Westmont,"Westmont, California",0,0,35266,0,0,0,0,0
3296,California,Westmorland,"Westmorland, California",0,0,2254,0,0,0,0,0
3297,California,Westside,"Westside, California",0,0,80,0,0,0,0,0
3299,California,Wheatland,"Wheatland, California",0,0,3873,0,0,0,0,0
3300,California,Whitehawk,"Whitehawk, California",0,0,49,0,0,0,0,0
3301,California,Whitewater,"Whitewater, California",0,0,890,0,0,0,0,0
3302,California,Whitley Gardens,"Whitley Gardens, California",0,0,224,0,0,0,0,0
3305,California,Wilkerson,"Wilkerson, California",0,0,519,0,0,0,0,0
3306,California,Williams,"Williams, California",0,0,5469,0,0,0,0,0
3311,California,Wilton,"Wilton, California",0,0,5665,0,0,0,0,0
3312,California,Winchester,"Winchester, California",0,0,3322,0,0,0,0,0
3314,California,Winter Gardens,"Winter Gardens, California",0,0,23545,0,0,0,0,0
3315,California,Winterhaven,"Winterhaven, California",0,0,192,0,0,0,0,0
3316,California,Winters,"Winters, California",0,0,7820,0,0,0,0,0
3318,California,Wofford Heights,"Wofford Heights, California",0,0,2336,0,0,0,0,0
3319,California,Woodacre,"Woodacre, California",0,0,1171,0,0,0,0,0
3320,California,Woodbridge,"Woodbridge, California",0,0,3582,0,0,0,0,0
3321,California,Woodcrest,"Woodcrest, California",0,0,17859,0,0,0,0,0
3324,California,Woodlands,"Woodlands, California",0,0,2028,0,0,0,0,0
3325,California,Woodside,"Woodside, California",0,0,5458,0,0,0,0,0
3326,California,Woodville,"Woodville, California",0,0,1763,0,0,0,0,0
3327,California,Wrightwood,"Wrightwood, California",0,0,3984,0,0,0,0,0
3328,California,Yankee Hill,"Yankee Hill, California",0,0,279,0,0,0,0,0
3329,California,Yettem,"Yettem, California",0,0,516,0,0,0,0,0
3332,California,Yosemite Lakes,"Yosemite Lakes, California",0,0,5524,0,0,0,0,0
3333,California,Yosemite Valley,"Yosemite Valley, California",0,0,1169,0,0,0,0,0
3339,California,Zayante,"Zayante, California",0,0,794,0,0,0,0,0
3340,Colorado,Acres Green,"Acres Green, Colorado",0,0,3100,0,0,0,0,0
3341,Colorado,Aetna Estates,"Aetna Estates, Colorado",0,0,1398,0,0,0,0,0
3342,Colorado,Aguilar,"Aguilar, Colorado",0,0,480,0,0,0,0,0
3343,Colorado,Air Force Academy,"Air Force Academy, Colorado",0,0,6512,0,0,0,0,0
3344,Colorado,Akron,"Akron, Colorado",0,0,1723,0,0,0,0,0
3346,Colorado,Alamosa East,"Alamosa East, Colorado",0,0,1295,0,0,0,0,0
3347,Colorado,Allenspark,"Allenspark, Colorado",0,0,433,0,0,0,0,0
3349,Colorado,Alpine,"Alpine, Colorado",0,0,258,0,0,0,0,0
3350,Colorado,Altona,"Altona, Colorado",0,0,513,0,0,0,0,0
3351,Colorado,Amherst,"Amherst, Colorado",0,0,178,0,0,0,0,0
3352,Colorado,Antonito,"Antonito, Colorado",0,0,747,0,0,0,0,0
3353,Colorado,Applewood,"Applewood, Colorado",0,0,8081,0,0,0,0,0
3355,Colorado,Aristocrat Ranchettes,"Aristocrat Ranchettes, Colorado",0,0,1416,0,0,0,0,0
3356,Colorado,Arriba,"Arriba, Colorado",0,0,207,0,0,0,0,0
3358,Colorado,Aspen,"Aspen, Colorado",0,0,8569,0,0,0,0,0
3359,Colorado,Aspen Park,"Aspen Park, Colorado",0,0,994,0,0,0,0,0
3360,Colorado,Atwood,"Atwood, Colorado",0,0,193,0,0,0,0,0
3361,Colorado,Ault,"Ault, Colorado",0,0,1871,0,0,0,0,0
3363,Colorado,Avon,"Avon, Colorado",0,0,6511,0,0,0,0,0
3364,Colorado,Avondale,"Avondale, Colorado",0,0,708,0,0,0,0,0
3365,Colorado,Bark Ranch,"Bark Ranch, Colorado",0,0,75,0,0,0,0,0
3366,Colorado,Basalt,"Basalt, Colorado",0,0,9193,0,0,0,0,0
3367,Colorado,Battlement Mesa,"Battlement Mesa, Colorado",0,0,5116,0,0,0,0,0
3369,Colorado,Bennett,"Bennett, Colorado",0,0,2798,0,0,0,0,0
3370,Colorado,Berkley,"Berkley, Colorado",0,0,11879,0,0,0,0,0
3372,Colorado,Bethune,"Bethune, Colorado",0,0,235,0,0,0,0,0
3373,Colorado,Beulah Valley,"Beulah Valley, Colorado",0,0,780,0,0,0,0,0
3374,Colorado,Black Forest,"Black Forest, Colorado",0,0,14081,0,0,0,0,0
3376,Colorado,Blanca,"Blanca, Colorado",0,0,406,0,0,0,0,0
3377,Colorado,Blende,"Blende, Colorado",0,0,879,0,0,0,0,0
3378,Colorado,Blue River,"Blue River, Colorado",0,0,921,0,0,0,0,0
3379,Colorado,Blue Sky,"Blue Sky, Colorado",0,0,154,0,0,0,0,0
3380,Colorado,Bonanza,"Bonanza, Colorado",0,0,19,0,0,0,0,0
3381,Colorado,Bonanza Mountain Estates,"Bonanza Mountain Estates, Colorado",0,0,226,0,0,0,0,0
3382,Colorado,Boone,"Boone, Colorado",0,0,367,0,0,0,0,0
3384,Colorado,Bow Mar,"Bow Mar, Colorado",0,0,942,0,0,0,0,0
3385,Colorado,Brandon,"Brandon, Colorado",0,0,6,0,0,0,0,0
3386,Colorado,Branson,"Branson, Colorado",0,0,72,0,0,0,0,0
3387,Colorado,Breckenridge,"Breckenridge, Colorado",0,0,7818,0,0,0,0,0
3388,Colorado,Brick Center,"Brick Center, Colorado",0,0,138,0,0,0,0,0
3390,Colorado,Brookside,"Brookside, Colorado",0,0,262,0,0,0,0,0
3392,Colorado,Brush,"Brush, Colorado",0,0,5769,0,0,0,0,0
3394,Colorado,Burlington,"Burlington, Colorado",0,0,3140,0,0,0,0,0
3396,Colorado,Calhan,"Calhan, Colorado",0,0,834,0,0,0,0,0
3397,Colorado,Campo,"Campo, Colorado",0,0,102,0,0,0,0,0
3399,Colorado,Carbondale,"Carbondale, Colorado",0,0,7684,0,0,0,0,0
3400,Colorado,Cascade-Chipita Park,"Cascade-Chipita Park, Colorado",0,0,1233,0,0,0,0,0
3401,Colorado,Castle Pines,"Castle Pines, Colorado",0,0,10763,0,0,0,0,0
3402,Colorado,Castle Pines Village,"Castle Pines Village, Colorado",0,0,4553,0,0,0,0,0
3404,Colorado,Cathedral,"Cathedral, Colorado",0,0,13,0,0,0,0,0
3405,Colorado,Catherine,"Catherine, Colorado",0,0,320,0,0,0,0,0
3406,Colorado,Cattle Creek,"Cattle Creek, Colorado",0,0,604,0,0,0,0,0
3407,Colorado,Cañon City,"Cañon City, Colorado",0,0,27676,0,0,0,0,0
3408,Colorado,Cedaredge,"Cedaredge, Colorado",0,0,3616,0,0,0,0,0
3411,Colorado,Central City,"Central City, Colorado",0,0,770,0,0,0,0,0
3412,Colorado,Chacra,"Chacra, Colorado",0,0,372,0,0,0,0,0
3413,Colorado,Cheraw,"Cheraw, Colorado",0,0,249,0,0,0,0,0
3414,Colorado,Cherry Creek,"Cherry Creek, Colorado",0,0,12496,0,0,0,0,0
3415,Colorado,Cherry Hills Village,"Cherry Hills Village, Colorado",0,0,6647,0,0,0,0,0
3416,Colorado,Cheyenne Wells,"Cheyenne Wells, Colorado",0,0,828,0,0,0,0,0
3417,Colorado,Cimarron Hills,"Cimarron Hills, Colorado",0,0,18727,0,0,0,0,0
3418,Colorado,City of Creede,"City of Creede, Colorado",0,0,313,0,0,0,0,0
3420,Colorado,Coal Creek,"Coal Creek, Colorado",0,0,2313,0,0,0,0,0
3421,Colorado,Coaldale,"Coaldale, Colorado",0,0,350,0,0,0,0,0
3422,Colorado,Cokedale,"Cokedale, Colorado",0,0,120,0,0,0,0,0
3423,Colorado,Collbran,"Collbran, Colorado",0,0,698,0,0,0,0,0
3424,Colorado,Colona,"Colona, Colorado",0,0,56,0,0,0,0,0
3425,Colorado,Colorado City,"Colorado City, Colorado",0,0,2347,0,0,0,0,0
3427,Colorado,Columbine,"Columbine, Colorado",0,0,25332,0,0,0,0,0
3428,Colorado,Columbine Valley,"Columbine Valley, Colorado",0,0,1499,0,0,0,0,0
3429,Colorado,Comanche Creek,"Comanche Creek, Colorado",0,0,182,0,0,0,0,0
3431,Colorado,Conejos,"Conejos, Colorado",0,0,23,0,0,0,0,0
3432,Colorado,Copper Mountain,"Copper Mountain, Colorado",0,0,571,0,0,0,0,0
3436,Colorado,Crawford,"Crawford, Colorado",0,0,433,0,0,0,0,0
3437,Colorado,Crested Butte,"Crested Butte, Colorado",0,0,1723,0,0,0,0,0
3438,Colorado,Crestone,"Crestone, Colorado",0,0,140,0,0,0,0,0
3439,Colorado,Cripple Creek,"Cripple Creek, Colorado",0,0,1258,0,0,0,0,0
3440,Colorado,Crisman,"Crisman, Colorado",0,0,110,0,0,0,0,0
3441,Colorado,Crook,"Crook, Colorado",0,0,109,0,0,0,0,0
3442,Colorado,Crowley,"Crowley, Colorado",0,0,175,0,0,0,0,0
3443,Colorado,Dacono,"Dacono, Colorado",0,0,6034,0,0,0,0,0
3444,Colorado,Dakota Ridge,"Dakota Ridge, Colorado",0,0,34659,0,0,0,0,0
3445,Colorado,De Beque,"De Beque, Colorado",0,0,518,0,0,0,0,0
3446,Colorado,Deer Trail,"Deer Trail, Colorado",0,0,800,0,0,0,0,0
3447,Colorado,Del Norte,"Del Norte, Colorado",0,0,1568,0,0,0,0,0
3448,Colorado,Delta,"Delta, Colorado",0,0,8995,0,0,0,0,0
3450,Colorado,Derby,"Derby, Colorado",0,0,8962,0,0,0,0,0
3451,Colorado,Dillon,"Dillon, Colorado",0,0,967,0,0,0,0,0
3454,Colorado,Dolores,"Dolores, Colorado",0,0,955,0,0,0,0,0
3456,Colorado,Dove Creek,"Dove Creek, Colorado",0,0,634,0,0,0,0,0
3457,Colorado,Dove Valley,"Dove Valley, Colorado",0,0,5673,0,0,0,0,0
3458,Colorado,Downieville-Lawson-Dumont,"Downieville-Lawson-Dumont, Colorado",0,0,543,0,0,0,0,0
3460,Colorado,Eads,"Eads, Colorado",0,0,602,0,0,0,0,0
3461,Colorado,Eagle,"Eagle, Colorado",0,0,6986,0,0,0,0,0
3462,Colorado,East Pleasant View,"East Pleasant View, Colorado",0,0,226,0,0,0,0,0
3463,Colorado,Eaton,"Eaton, Colorado",0,0,5773,0,0,0,0,0
3464,Colorado,Eckley,"Eckley, Colorado",0,0,258,0,0,0,0,0
3465,Colorado,Edgewater,"Edgewater, Colorado",0,0,5335,0,0,0,0,0
3466,Colorado,Edwards,"Edwards, Colorado",0,0,9350,0,0,0,0,0
3468,Colorado,El Moro,"El Moro, Colorado",0,0,261,0,0,0,0,0
3469,Colorado,Elbert,"Elbert, Colorado",0,0,202,0,0,0,0,0
3470,Colorado,Eldora,"Eldora, Colorado",0,0,14,0,0,0,0,0
3471,Colorado,Eldorado Springs,"Eldorado Springs, Colorado",0,0,654,0,0,0,0,0
3472,Colorado,Elizabeth,"Elizabeth, Colorado",0,0,1566,0,0,0,0,0
3473,Colorado,Ellicott,"Ellicott, Colorado",0,0,955,0,0,0,0,0
3474,Colorado,Empire,"Empire, Colorado",0,0,304,0,0,0,0,0
3479,Colorado,Evergreen,"Evergreen, Colorado",0,0,8885,0,0,0,0,0
3480,Colorado,Fairmount,"Fairmount, Colorado",0,0,8606,0,0,0,0,0
3481,Colorado,Fairplay,"Fairplay, Colorado",0,0,787,0,0,0,0,0
3483,Colorado,Firestone,"Firestone, Colorado",0,0,34230,0,0,0,0,0
3484,Colorado,Flagler,"Flagler, Colorado",0,0,549,0,0,0,0,0
3485,Colorado,Fleming,"Fleming, Colorado",0,0,404,0,0,0,0,0
3487,Colorado,Florissant,"Florissant, Colorado",0,0,166,0,0,0,0,0
3488,Colorado,Floyd Hill,"Floyd Hill, Colorado",0,0,1102,0,0,0,0,0
3489,Colorado,Fort Carson,"Fort Carson, Colorado",0,0,14951,0,0,0,0,0
3491,Colorado,Fort Garland,"Fort Garland, Colorado",0,0,481,0,0,0,0,0
3495,Colorado,Fowler,"Fowler, Colorado",0,0,1141,0,0,0,0,0
3496,Colorado,Foxfield,"Foxfield, Colorado",0,0,782,0,0,0,0,0
3497,Colorado,Franktown,"Franktown, Colorado",0,0,186,0,0,0,0,0
3498,Colorado,Fraser,"Fraser, Colorado",0,0,2798,0,0,0,0,0
3499,Colorado,Frederick,"Frederick, Colorado",0,0,13960,0,0,0,0,0
3502,Colorado,Fruitvale,"Fruitvale, Colorado",0,0,7874,0,0,0,0,0
3503,Colorado,Garden City,"Garden City, Colorado",0,0,267,0,0,0,0,0
3504,Colorado,Genesee,"Genesee, Colorado",0,0,3910,0,0,0,0,0
3505,Colorado,Genoa,"Genoa, Colorado",0,0,148,0,0,0,0,0
3506,Colorado,Georgetown,"Georgetown, Colorado",0,0,1112,0,0,0,0,0
3507,Colorado,Gerrard,"Gerrard, Colorado",0,0,180,0,0,0,0,0
3508,Colorado,Gilcrest,"Gilcrest, Colorado",0,0,1106,0,0,0,0,0
3509,Colorado,Glendale,"Glendale, Colorado",0,0,5141,0,0,0,0,0
3510,Colorado,Gleneagle,"Gleneagle, Colorado",0,0,6885,0,0,0,0,0
3512,Colorado,Gold Hill,"Gold Hill, Colorado",0,0,204,0,0,0,0,0
3514,Colorado,Goldfield,"Goldfield, Colorado",0,0,36,0,0,0,0,0
3515,Colorado,Granada,"Granada, Colorado",0,0,503,0,0,0,0,0
3518,Colorado,Grand Lake,"Grand Lake, Colorado",0,0,506,0,0,0,0,0
3519,Colorado,Grand View Estates,"Grand View Estates, Colorado",0,0,738,0,0,0,0,0
3521,Colorado,Green Mountain Falls,"Green Mountain Falls, Colorado",0,0,722,0,0,0,0,0
3522,Colorado,Greenwood Village,"Greenwood Village, Colorado",0,0,15735,0,0,0,0,0
3525,Colorado,Gunbarrel,"Gunbarrel, Colorado",0,0,10202,0,0,0,0,0
3528,Colorado,Hartman,"Hartman, Colorado",0,0,75,0,0,0,0,0
3529,Colorado,Hasty,"Hasty, Colorado",0,0,129,0,0,0,0,0
3530,Colorado,Haswell,"Haswell, Colorado",0,0,68,0,0,0,0,0
3531,Colorado,Haxtun,"Haxtun, Colorado",0,0,904,0,0,0,0,0
3532,Colorado,Hayden,"Hayden, Colorado",0,0,1979,0,0,0,0,0
3533,Colorado,Heeney,"Heeney, Colorado",0,0,441,0,0,0,0,0
3535,Colorado,Hillrose,"Hillrose, Colorado",0,0,260,0,0,0,0,0
3536,Colorado,Hoehne,"Hoehne, Colorado",0,0,130,0,0,0,0,0
3537,Colorado,Holly,"Holly, Colorado",0,0,774,0,0,0,0,0
3538,Colorado,Holly Hills,"Holly Hills, Colorado",0,0,2835,0,0,0,0,0
3541,Colorado,Hot Sulphur Springs,"Hot Sulphur Springs, Colorado",0,0,733,0,0,0,0,0
3542,Colorado,Hotchkiss,"Hotchkiss, Colorado",0,0,928,0,0,0,0,0
3543,Colorado,Howard,"Howard, Colorado",0,0,906,0,0,0,0,0
3544,Colorado,Hudson,"Hudson, Colorado",0,0,2767,0,0,0,0,0
3545,Colorado,Hugo,"Hugo, Colorado",0,0,777,0,0,0,0,0
3547,Colorado,Idalia,"Idalia, Colorado",0,0,37,0,0,0,0,0
3548,Colorado,Idledale,"Idledale, Colorado",0,0,168,0,0,0,0,0
3550,Colorado,Iliff,"Iliff, Colorado",0,0,268,0,0,0,0,0
3552,Colorado,Inverness,"Inverness, Colorado",0,0,1567,0,0,0,0,0
3553,Colorado,Jackson Lake,"Jackson Lake, Colorado",0,0,174,0,0,0,0,0
3554,Colorado,Jamestown,"Jamestown, Colorado",0,0,249,0,0,0,0,0
3555,Colorado,Jansen,"Jansen, Colorado",0,0,285,0,0,0,0,0
3556,Colorado,Joes,"Joes, Colorado",0,0,83,0,0,0,0,0
3557,Colorado,Johnson Village,"Johnson Village, Colorado",0,0,386,0,0,0,0,0
3558,Colorado,Johnstown,"Johnstown, Colorado",0,0,21048,0,0,0,0,0
3559,Colorado,Julesburg,"Julesburg, Colorado",0,0,1152,0,0,0,0,0
3561,Colorado,Ken Caryl,"Ken Caryl, Colorado",0,0,34040,0,0,0,0,0
3562,Colorado,Kersey,"Kersey, Colorado",0,0,1681,0,0,0,0,0
3563,Colorado,Keystone,"Keystone, Colorado",0,0,908,0,0,0,0,0
3564,Colorado,Kim,"Kim, Colorado",0,0,70,0,0,0,0,0
3565,Colorado,Kiowa,"Kiowa, Colorado",0,0,761,0,0,0,0,0
3566,Colorado,Kirk,"Kirk, Colorado",0,0,80,0,0,0,0,0
3567,Colorado,Kit Carson,"Kit Carson, Colorado",0,0,231,0,0,0,0,0
3568,Colorado,Kittredge,"Kittredge, Colorado",0,0,964,0,0,0,0,0
3569,Colorado,Kremmling,"Kremmling, Colorado",0,0,1524,0,0,0,0,0
3570,Colorado,La Jara,"La Jara, Colorado",0,0,817,0,0,0,0,0
3571,Colorado,La Junta,"La Junta, Colorado",0,0,7963,0,0,0,0,0
3572,Colorado,La Junta Gardens,"La Junta Gardens, Colorado",0,0,119,0,0,0,0,0
3574,Colorado,La Veta,"La Veta, Colorado",0,0,811,0,0,0,0,0
3576,Colorado,Laird,"Laird, Colorado",0,0,49,0,0,0,0,0
3577,Colorado,Lake City,"Lake City, Colorado",0,0,394,0,0,0,0,0
3578,Colorado,Lakeside,"Lakeside, Colorado",0,0,8,0,0,0,0,0
3581,Colorado,Laporte,"Laporte, Colorado",0,0,2413,0,0,0,0,0
3583,Colorado,Las Animas,"Las Animas, Colorado",0,0,3622,0,0,0,0,0
3584,Colorado,Lazy Acres,"Lazy Acres, Colorado",0,0,979,0,0,0,0,0
3585,Colorado,Leadville,"Leadville, Colorado",0,0,5554,0,0,0,0,0
3586,Colorado,Leadville North,"Leadville North, Colorado",0,0,2244,0,0,0,0,0
3587,Colorado,Lewis,"Lewis, Colorado",0,0,149,0,0,0,0,0
3588,Colorado,Limon,"Limon, Colorado",0,0,1952,0,0,0,0,0
3589,Colorado,Lincoln Park,"Lincoln Park, Colorado",0,0,3283,0,0,0,0,0
3591,Colorado,Lochbuie,"Lochbuie, Colorado",0,0,7304,0,0,0,0,0
3592,Colorado,Log Lane Village,"Log Lane Village, Colorado",0,0,849,0,0,0,0,0
3593,Colorado,Loghill Village,"Loghill Village, Colorado",0,0,661,0,0,0,0,0
3594,Colorado,Loma,"Loma, Colorado",0,0,941,0,0,0,0,0
3597,Colorado,Louisville,"Louisville, Colorado",0,0,20816,0,0,0,0,0
3598,Colorado,Louviers,"Louviers, Colorado",0,0,378,0,0,0,0,0
3600,Colorado,Lynn,"Lynn, Colorado",0,0,61,0,0,0,0,0
3601,Colorado,Lyons,"Lyons, Colorado",0,0,2189,0,0,0,0,0
3602,Colorado,Manassa,"Manassa, Colorado",0,0,1001,0,0,0,0,0
3603,Colorado,Mancos,"Mancos, Colorado",0,0,1430,0,0,0,0,0
3605,Colorado,Manzanola,"Manzanola, Colorado",0,0,417,0,0,0,0,0
3606,Colorado,Marble,"Marble, Colorado",0,0,134,0,0,0,0,0
3607,Colorado,Maybell,"Maybell, Colorado",0,0,41,0,0,0,0,0
3608,Colorado,Maysville,"Maysville, Colorado",0,0,122,0,0,0,0,0
3609,Colorado,McCoy,"McCoy, Colorado",0,0,43,0,0,0,0,0
3611,Colorado,Meeker,"Meeker, Colorado",0,0,2252,0,0,0,0,0
3612,Colorado,Meridian,"Meridian, Colorado",0,0,3640,0,0,0,0,0
3613,Colorado,Merino,"Merino, Colorado",0,0,281,0,0,0,0,0
3614,Colorado,Midland,"Midland, Colorado",0,0,380,0,0,0,0,0
3616,Colorado,Minturn,"Minturn, Colorado",0,0,1145,0,0,0,0,0
3619,Colorado,Montezuma,"Montezuma, Colorado",0,0,74,0,0,0,0,0
3622,Colorado,Morgan Heights,"Morgan Heights, Colorado",0,0,169,0,0,0,0,0
3624,Colorado,Mount Crested Butte,"Mount Crested Butte, Colorado",0,0,876,0,0,0,0,0
3625,Colorado,Mountain Meadows,"Mountain Meadows, Colorado",0,0,222,0,0,0,0,0
3626,Colorado,Mountain View,"Mountain View, Colorado",0,0,537,0,0,0,0,0
3627,Colorado,Mountain Village,"Mountain Village, Colorado",0,0,1426,0,0,0,0,0
3628,Colorado,Mulford,"Mulford, Colorado",0,0,510,0,0,0,0,0
